,PromptTokens,DecodeTokens,UserID,ArrivalTime
45481,4675,12,308719,8
45482,4825,26,308719,9
45483,4351,300,308719,9
45484,4363,300,308719,10
45485,4448,70,308719,10
45486,4761,14,308719,10
45487,4981,29,308719,11
45488,3226,127,308840,11
45489,4483,14,308719,11
45490,5626,14,308719,12
45491,5110,18,308719,13
45492,4423,77,308719,13
45493,36877,400,308810,14
45494,481,32,308716,14
45495,4360,300,308719,16
45496,5370,300,308719,16
45497,487,39,308716,16
45498,5190,111,308719,16
45499,2003,2500,308770,17
45500,4360,300,308719,17
45501,4369,300,308719,17
45502,4367,300,308719,17
45503,4891,21,308719,18
45504,4720,41,308756,18
45505,4380,300,308719,18
45506,4481,21,308719,18
45507,4495,20,308719,19
45508,4453,52,308719,20
45509,5306,13,308719,20
45510,4449,9,308719,21
45511,4907,211,308719,21
45512,4797,20,308719,22
45513,4760,300,308719,22
45514,4706,32,308719,22
45515,4444,43,308719,22
45516,4353,300,308719,23
45517,5438,24,308719,23
45518,4546,16,308719,23
45519,4888,16,308719,23
45520,565,44,308718,25
45521,4744,22,308719,25
45522,475,28,308716,25
45523,629,176,308716,27
45524,4366,300,308719,27
45525,494,46,308716,27
45526,4354,300,308719,27
45527,4366,300,308719,27
45528,4352,300,308719,27
45529,2869,160,308840,28
45530,11462,2229,308815,28
45531,4416,67,308719,29
45532,4373,300,308719,29
45533,4610,16,308719,29
45534,4488,10,308719,29
45535,5785,16,308719,30
45536,4360,300,308719,30
45537,4357,296,308719,30
45538,1253,117,5815,30
45539,477,29,308716,31
45540,3224,42,308756,31
45541,4708,18,308719,31
45542,475,28,308716,31
45543,4639,16,308719,31
45544,565,44,308718,31
45545,4359,300,308719,31
45546,4831,57,308719,32
45547,4883,17,308719,34
45548,5099,15,308719,34
45549,4863,14,308719,35
45550,4964,13,308719,35
45551,5673,24,308719,35
45552,1719,369,308815,36
45553,4368,300,308719,37
45554,565,44,308718,38
45555,21,300,308803,38
45556,4612,300,308719,38
45557,30,337,264727,38
45558,4565,126,308719,38
45559,477,29,308716,39
45560,5278,300,308719,40
45561,4356,300,308719,40
45562,3388,42,308756,44
45563,5529,633,308837,47
45564,4622,300,308719,47
45565,513,66,308716,51
45566,479,30,308716,52
45567,507,60,308716,53
45568,512,64,308716,53
45569,486,38,308715,53
45570,475,22,308715,54
45571,506,63,308715,54
45572,530,85,308715,56
45573,514,68,308715,56
45574,490,42,308715,56
45575,3686,42,308756,57
45576,481,28,308715,57
45577,507,60,308715,58
45578,513,70,308715,58
45579,476,28,308715,59
45580,144418,1563,308815,59
45581,486,33,308715,60
45582,482,34,308715,60
45583,481,35,308715,62
45584,486,33,308716,62
45585,488,40,308715,63
45586,479,31,308715,63
45587,475,27,308716,63
45588,482,35,308715,64
45589,508,61,308715,65
45590,496,49,308715,65
45591,480,31,308715,65
45592,475,27,308715,66
45593,480,31,308716,66
45594,475,28,308716,66
45595,479,31,308715,68
45596,3216,41,308756,71
45597,15226,49,5815,71
45598,506,59,308715,71
45599,477,29,308716,74
45600,1195,52,5815,75
45601,484,41,308715,76
45602,2011,7,5815,76
45603,475,28,308716,77
45604,476,30,308716,78
45605,476,28,308715,79
45606,482,35,308715,81
45607,479,33,308716,81
45608,477,29,308715,82
45609,2182,554,308829,83
45610,1252,79,5815,83
45611,477,29,308716,83
45612,484,35,308715,83
45613,484,35,308716,84
45614,3275,41,308756,85
45615,476,24,308715,85
45616,535,88,308715,85
45617,483,35,308715,85
45618,486,39,308715,86
45619,483,35,308716,87
45620,483,36,308715,87
45621,531,155,5815,88
45622,549,27,308718,89
45623,476,28,308715,90
45624,483,35,308715,91
45625,482,34,308715,91
45626,502,55,308716,92
45627,480,33,308715,92
45628,481,32,308715,95
45629,5634,13,308719,95
45630,549,27,308718,95
45631,481,32,308716,96
45632,478,26,308715,96
45633,497,49,308715,96
45634,489,41,308715,97
45635,483,35,308715,97
45636,3509,41,308756,97
45637,497,49,308716,98
45638,5041,46,308719,98
45639,475,36,308715,98
45640,4474,19,308719,99
45641,476,28,308715,99
45642,6104,19,308719,99
45643,484,37,308716,100
45644,4426,37,308719,100
45645,4846,18,308719,100
45646,6905,694,308819,100
45647,476,31,308715,100
45648,475,27,308715,101
45649,4526,17,308719,101
45650,16235,57,5815,101
45651,4567,14,308719,102
45652,4670,11,308719,102
45653,549,27,308718,102
45654,7132,317,308819,103
45655,523,76,308715,103
45656,4547,16,308719,103
45657,4736,17,308719,103
45658,491,42,308715,103
45659,4364,300,308719,104
45660,497,49,308715,104
45661,481,34,308715,104
45662,9592,174,308819,105
45663,476,29,308715,105
45664,1203,55,5815,105
45665,5248,39,308719,105
45666,511,64,308715,106
45667,4362,300,308719,106
45668,2019,7,5815,106
45669,475,27,308715,107
45670,4928,300,308719,107
45671,6160,13,308719,107
45672,7757,331,308819,107
45673,476,28,308715,108
45674,4434,66,308719,109
45675,4362,300,308719,109
45676,475,27,308715,110
45677,4360,300,308719,110
45678,4817,122,308719,110
45679,9633,467,308819,111
45680,3408,41,308756,111
45681,503,56,308715,111
45682,4555,20,308719,111
45683,5497,143,308719,111
45684,4469,7,308719,111
45685,572,51,308718,111
45686,4951,196,308719,112
45687,4546,12,308719,112
45688,1449,88,5815,113
45689,475,28,308716,113
45690,172,166,126121,113
45691,476,30,308716,113
45692,4863,15,308719,113
45693,6235,391,308819,113
45694,475,24,308715,114
45695,4714,11,308719,114
45696,475,27,308716,114
45697,478,30,308715,114
45698,4789,14,308719,115
45699,501,56,308716,115
45700,4950,19,308719,116
45701,477,29,308715,116
45702,621,100,5815,116
45703,4865,235,308719,116
45704,491,42,308715,116
45705,12881,527,308819,117
45706,491,42,308716,117
45707,486,39,308715,118
45708,477,29,308716,118
45709,478,31,308715,118
45710,4363,300,308719,118
45711,572,51,308718,118
45712,4596,28,308719,118
45713,4362,300,308719,118
45714,5525,178,308719,119
45715,4369,299,308719,119
45716,4616,20,308719,120
45717,479,30,308715,121
45718,479,30,308716,121
45719,4766,18,308719,121
45720,479,31,308715,122
45721,4369,300,308719,122
45722,4355,300,308719,122
45723,478,31,308715,122
45724,4636,13,308719,123
45725,484,36,308715,123
45726,479,30,308715,123
45727,6788,2500,308770,124
45728,4847,10,308719,124
45729,4623,22,308719,124
45730,572,51,308718,124
45731,488,40,308715,125
45732,4420,41,308756,125
45733,4549,17,308719,126
45734,5573,260,308719,126
45735,4613,300,308719,126
45736,4365,300,308719,127
45737,478,31,308715,128
45738,4353,300,308719,128
45739,4987,300,308719,129
45740,5081,104,308719,130
45741,4361,300,308719,130
45742,475,23,308715,130
45743,4362,300,308719,130
45744,477,29,308715,131
45745,478,31,308715,131
45746,136654,1720,308815,131
45747,6607,300,308719,132
45748,523,76,308715,132
45749,4370,300,308719,132
45750,488,41,308715,132
45751,4362,276,308719,132
45752,5156,284,308719,133
45753,479,27,308715,133
45754,476,28,308715,133
45755,479,27,308715,133
45756,476,24,308715,134
45757,4531,300,308719,134
45758,482,33,308715,135
45759,482,33,308716,135
45760,148,152,308838,136
45761,524,76,308716,136
45762,603,81,308718,137
45763,477,29,308715,138
45764,3202,41,308756,138
45765,4355,300,308719,138
45766,493,46,308715,139
45767,504,60,308715,139
45768,32920,330,308815,139
45769,565,43,308718,140
45770,511,63,308716,140
45771,553,31,308718,141
45772,4359,300,308719,141
45773,478,31,308715,143
45774,481,34,308715,143
45775,476,28,308715,143
45776,609,161,308715,144
45777,603,81,308718,144
45778,565,43,308718,146
45779,494,47,308715,146
45780,4361,300,308719,147
45781,16228,1579,308815,147
45782,553,31,308718,147
45783,480,33,308715,150
45784,603,81,308718,150
45785,2706,41,308756,152
45786,565,43,308718,153
45787,16302,1599,308815,153
45788,485,37,308715,154
45789,553,31,308718,154
45790,491,47,308715,154
45791,499,52,308715,155
45792,488,41,308715,155
45793,506,58,308715,155
45794,478,31,308715,157
45795,477,25,308715,157
45796,475,27,308715,157
45797,491,43,308715,158
45798,486,38,308715,158
45799,476,29,308715,159
45800,492,47,308715,159
45801,483,36,308715,160
45802,488,41,308715,160
45803,53135,346,308747,161
45804,498,51,308715,161
45805,492,47,308715,161
45806,501,55,308715,162
45807,491,44,308715,162
45808,486,39,308715,163
45809,490,42,308715,163
45810,481,34,308715,163
45811,478,31,308715,163
45812,4906,300,308719,164
45813,475,36,308716,164
45814,478,31,308715,164
45815,477,32,308716,165
45816,475,28,308716,165
45817,488,41,308715,165
45818,481,36,308715,165
45819,485,33,308715,165
45820,2631,41,308756,165
45821,476,29,308715,166
45822,486,39,308715,166
45823,480,32,308715,168
45824,478,30,308715,168
45825,488,41,308715,169
45826,475,27,308715,169
45827,488,41,308716,169
45828,479,31,308715,170
45829,476,24,308715,170
45830,2775,1561,132368,171
45831,477,29,308716,172
45832,477,30,308716,172
45833,475,28,308716,174
45834,475,28,308716,175
45835,2630,41,308756,178
45836,557,35,308718,179
34719,2388,756,142433,0
34720,1677,202,142433,3
34721,319,269,11162,5
34722,345,386,142561,5
34723,3199,470,142433,5
34724,3201,568,142433,6
34725,323,371,6103,6
34726,3211,573,142433,6
34727,3203,556,142433,6
34728,3205,534,142433,6
34729,3234,568,142433,6
34730,3216,773,142433,7
34731,3218,741,142433,8
34732,1321,95,6103,9
34733,2379,815,11162,10
34734,2405,959,142561,11
34735,2383,1080,6103,12
34736,1192,150,142561,12
34737,1210,182,11162,12
34738,2505,179,11162,13
34739,1192,138,6103,14
34740,2498,302,142561,14
34741,2515,366,11162,14
34742,2511,370,142561,14
34743,2504,414,142561,15
34744,2509,418,11162,15
34745,2511,429,11162,15
34746,2499,494,11162,15
34747,2498,506,142561,15
34748,2499,280,6103,15
34749,2527,504,142561,15
34750,2503,503,142561,15
34751,2502,502,142561,15
34752,2510,516,11162,15
34753,2506,519,142561,15
34754,2501,307,6103,16
34755,2511,535,11162,16
34756,2508,482,142561,16
34757,2507,478,11162,16
34758,2509,490,11162,16
34759,2504,365,6103,16
34760,2509,493,11162,16
34761,2508,392,6103,16
34762,2540,475,142561,16
34763,2501,417,6103,16
34764,2539,566,142561,16
34765,2505,459,6103,16
34766,2510,492,6103,17
34767,2525,527,6103,17
34768,2533,576,6103,17
34769,2504,494,6103,17
34770,2513,532,6103,17
34771,321,188,11213,19
34772,2377,1122,11201,19
34773,1756,840,37299,20
34774,1199,162,11201,22
34775,2381,613,11213,22
34776,2507,333,11201,23
34777,2525,85,535,23
34778,2523,350,11201,24
34779,1507,182,11213,24
34780,2514,454,11201,24
34781,2523,379,11201,24
34782,2518,384,11201,24
34783,2386,805,44588,24
34784,2514,456,11201,24
34785,2516,538,11201,24
34786,2522,465,11201,25
34787,2515,505,11201,25
34788,2544,583,11201,25
34789,2535,577,11201,25
34790,2518,464,11201,25
34791,2888,383,11213,26
34792,2885,405,11213,27
34793,1216,253,44588,27
34794,2916,413,11213,27
34795,2857,558,11213,27
34796,2510,293,44588,28
34797,2509,399,44588,28
34798,2521,506,44588,29
34799,2014,617,10872,29
34800,2532,533,44588,29
34801,2927,798,11213,29
34802,2535,526,44588,29
34803,2535,569,44588,30
34804,2532,660,44588,31
34805,1901,2429,6103,38
34806,316,228,137488,38
34807,2385,1634,11179,39
34808,396,224,8169,40
34809,1430,198,11179,41
34810,2392,695,9477,41
34811,2886,337,11179,43
34812,2892,386,11179,43
34813,2885,369,11179,43
34814,2879,389,11179,43
34815,2901,417,11179,43
34816,2888,515,11179,44
34817,2898,426,11179,44
34818,2894,429,11179,44
34819,1698,220,9477,44
34820,2858,480,11179,44
34821,2880,488,11179,44
34822,2883,504,11179,44
34823,2897,515,11179,44
34824,2376,1025,137488,44
34825,2893,611,11179,44
34826,2861,561,11179,45
34827,2857,577,11179,45
34828,3299,376,9477,46
34829,3343,424,9477,46
34830,1201,157,137488,47
34831,3361,554,9477,47
34832,3336,430,9477,47
34833,3351,617,9477,47
34834,2506,359,137488,48
34835,2535,412,137488,49
34836,2506,515,137488,50
34837,2529,439,137488,50
34838,2527,542,137488,50
34839,2456,1321,8169,50
34840,2518,517,137488,50
34841,2527,573,137488,50
34842,2513,542,137488,50
34843,2535,614,137488,50
34844,2521,476,137488,51
34845,2523,595,137488,51
34846,5264,864,12794,53
34847,1766,290,8169,55
34848,3350,411,8169,56
34849,3297,457,8169,56
34850,3306,478,8169,56
34851,3322,539,8169,57
34852,3313,541,8169,57
34853,3303,438,8169,57
34854,1836,21,11061,57
34855,3301,555,8169,57
34856,3318,587,8169,57
34857,3304,575,8169,58
34858,3317,714,8169,58
34859,3343,729,8169,58
34860,3315,642,8169,59
34861,11638,427,11189,59
34862,570,295,13155,66
34863,4249,364,11299,67
34864,323,354,6103,67
34865,1805,234,11220,69
34866,2630,956,13155,71
34867,404,339,70896,72
34868,322,244,36885,72
34869,2383,1048,6103,73
34870,1214,173,13155,75
34871,2382,451,36885,75
34872,1360,212,6103,75
34873,1201,188,6103,75
34874,2463,671,70896,75
34875,2495,301,13155,76
34876,2512,376,13155,76
34877,2510,343,13155,76
34878,2505,347,13155,76
34879,2501,367,13155,76
34880,2505,354,6103,77
34881,2501,388,13155,77
34882,2498,364,6103,77
34883,2504,361,13155,77
34884,2496,410,13155,77
34885,2513,463,13155,77
34886,2493,454,6103,77
34887,2540,220,10999,77
34888,2509,519,13155,77
34889,2497,516,6103,78
34890,1221,219,36885,78
34891,2494,515,6103,78
34892,2510,525,6103,78
34893,2518,361,36885,78
34894,2501,559,6103,78
34895,2506,537,6103,78
34896,2520,568,6103,78
34897,2542,599,13155,78
34898,2505,360,36885,78
34899,2513,383,36885,79
34900,2511,662,6103,79
34901,1718,220,70896,79
34902,2395,1212,535,79
34903,2505,439,36885,79
34904,3275,293,70896,80
34905,3288,320,70896,80
34906,3307,339,70896,80
34907,3283,348,70896,80
34908,3281,331,70896,81
34909,3322,448,70896,81
34910,3298,407,70896,81
34911,3282,563,70896,82
34912,1718,258,535,83
34913,3322,402,535,84
34914,3307,400,535,84
34915,334,250,142589,84
34916,3330,382,535,84
34917,3324,448,535,85
34918,3338,434,535,85
34919,3339,486,535,85
34920,3344,461,535,85
34921,3327,444,535,85
34922,3328,509,535,85
34923,3309,446,535,85
34924,1142,1670,11103,86
34925,3324,687,535,87
34926,380,383,11456,87
34927,328,328,11061,89
34928,2378,1057,47943,91
34929,1201,42,11181,92
34930,2394,1155,142589,92
34931,1214,169,47943,94
34932,1191,189,142589,95
34933,2439,1327,11456,95
34934,2511,328,47943,95
34935,2499,323,47943,95
34936,2493,264,142589,95
34937,2499,362,47943,95
34938,2499,326,47943,95
34939,2500,307,142589,95
34940,2501,330,142589,96
34941,2514,300,142589,96
34942,2513,346,47943,96
34943,2492,340,142589,96
34944,2516,352,142589,96
34945,2526,440,142589,96
34946,2525,450,142589,96
34947,2502,354,142589,97
34948,2540,529,47943,97
34949,2504,530,47943,97
34950,2528,499,142589,97
34951,2497,422,47943,97
34952,2530,469,47943,97
34953,2509,499,142589,97
34954,2506,504,47943,97
34955,2511,517,47943,97
34956,2515,437,142589,97
34957,1400,197,11456,98
34958,2517,528,142589,98
34959,2532,505,142589,98
34960,2506,606,47943,98
34961,2508,621,47943,98
34962,2850,306,11456,98
34963,2833,312,11456,99
34964,2833,333,11456,99
34965,2871,372,11456,99
34966,2850,366,11456,100
34967,2843,461,11456,100
34968,2840,459,11456,101
34969,2853,614,11456,101
34970,2875,630,11456,101
34971,2880,647,11456,101
34972,2851,641,11456,101
34973,2851,703,11456,102
34974,2387,2153,11061,105
34975,1511,43,11181,106
34976,1775,246,11061,109
34977,2379,942,243434,110
34978,343,184,138265,111
34979,3381,521,11061,111
34980,1806,70,11243,112
34981,3405,667,11061,112
34982,3350,752,11061,113
34983,3373,784,11061,113
34984,3388,795,11061,113
34985,1056,143,243434,114
34986,3403,714,11061,114
34987,3384,759,11061,114
34988,3376,750,11061,114
34989,3390,791,11061,114
34990,1219,212,243434,114
34991,2495,282,243434,115
34992,1070,394,243434,115
34993,2507,353,243434,115
34994,314,338,2302,115
34995,3417,853,11061,115
34996,2426,1172,70891,115
34997,2492,426,243434,116
34998,2501,436,243434,116
34999,2505,550,243434,117
35000,2520,575,243434,117
35001,2519,556,243434,117
35002,2510,514,243434,117
35003,3412,1076,11061,117
35004,2518,582,243434,118
35005,1730,215,11248,119
35006,2402,1147,138265,119
35007,1729,231,70891,120
35008,3288,331,70891,121
35009,2374,960,2302,121
35010,3301,423,70891,121
35011,3305,456,70891,122
35012,2248,518,142595,122
35013,1226,211,138265,122
35014,3306,568,70891,122
35015,3303,580,70891,123
35016,3295,525,70891,123
35017,3316,542,70891,123
35018,2496,354,138265,123
35019,2512,360,138265,123
35020,2503,381,138265,123
35021,2590,173,10999,123
35022,3298,646,70891,124
35023,2499,335,138265,124
35024,2507,415,138265,124
35025,2522,400,138265,124
35026,2506,351,138265,124
35027,3285,701,70891,124
35028,2504,474,138265,124
35029,2499,482,138265,124
35030,2499,484,138265,124
35031,2523,527,138265,124
35032,2498,525,138265,124
35033,3294,787,70891,124
35034,1193,189,2302,124
35035,3309,792,70891,125
35036,3306,766,70891,125
35037,2498,559,138265,125
35038,2520,574,138265,125
35039,3304,842,70891,125
35040,2511,335,2302,126
35041,2505,437,2302,127
35042,2508,442,2302,127
35043,2512,487,2302,127
35044,2515,543,2302,127
35045,2511,530,2302,127
35046,2515,547,2302,127
35047,2518,508,2302,128
35048,2511,572,2302,128
35049,2511,560,2302,128
35050,2523,509,2302,128
35051,2409,663,243435,135
35052,1705,219,243435,138
35053,3276,403,243435,140
35054,3289,464,243435,140
35055,3302,561,243435,141
35056,3282,537,243435,141
35057,3283,549,243435,141
35058,3284,641,243435,142
35059,3282,697,243435,143
35060,3285,687,243435,143
35061,3289,878,243435,143
35062,2402,1085,11247,144
35063,1184,166,11247,146
35064,2514,349,11247,148
35065,1087,383,11247,148
35066,2531,452,11247,149
35067,2522,522,11247,149
35068,2517,559,11247,149
35069,2530,507,11247,149
35070,2522,524,11247,149
35071,2535,602,11247,149
35072,2537,587,11247,150
35073,2528,614,11247,150
35074,2512,558,11247,150
35075,2526,603,11247,151
35076,2370,24,11188,154
35077,310,34,11188,154
35078,331,263,9081,157
35079,2397,1503,243436,160
35080,2391,693,9081,160
35081,1194,145,9081,163
35082,2510,317,9081,164
35083,5093,1227,142428,164
35084,1193,135,243436,164
35085,2504,421,9081,164
35086,2498,444,9081,165
35087,2522,446,9081,165
35088,2508,516,9081,165
35089,2383,699,44588,165
35090,2491,256,243436,165
35091,2527,532,9081,166
35092,2504,484,9081,166
35093,2511,496,9081,166
35094,1121,257,243436,166
35095,2502,341,243436,166
35096,2496,310,243436,166
35097,2495,320,243436,166
35098,2500,417,243436,166
35099,2500,375,243436,167
